kaunak.txt

ORGANIZATION,Aflaj,NNP,
LOCATION,Southern,NNP,

riqa_i.txt

ORGANIZATION,RIQAI,NNP,
PERSON,Geographical,NNP,

gabandi.txt

GPE,GABANDI,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Shibkuh,NNP,

faruq_wadi.txt

GPE,FARUQ,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,فروق,JJ,
PERSON,Geographical,NNP,

shu_aib_shaikh.txt

GPE,SHUAIB,NNP,
ORGANIZATION,SHAIKH,NNP,
ORGANIZATION,شعيبجزيرة,NNP,
PERSON,Geographical,NNP,

ramuz_district.txt

ORGANIZATION,RAM,NNP,
ORGANIZATION,HURMUZ,NNP,
ORGANIZATION,هرمز,JJ,
PERSON,Geographical,NNP,

mahra_tribe.txt

ORGANIZATION,MAHRA,NNP,
ORGANIZATION,TRIBEمهرا,NNP,
PERSON,Geographical,NNP,
GPE,Southern,NNP,

hautab.txt

ORGANIZATION,HAUTABحوطه,NNP,
PERSON,Geographical,NNP,
LOCATION,Southern,NNP,
ORGANIZATION,Wahhabi,NNP,

shakail_bani.txt

GPE,SHAKAIL,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,شيكل,JJ,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Shakaili,NNP,

saham_subwilayat.txt

ORGANIZATION,SAHAM,NNP,
ORGANIZATION,SUBWILAYATصخم,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Wilayat,NNP,
GPE,Sohar,NNP,
ORGANIZATION,Sultanate,NNP,

huwalah.txt

ORGANIZATION,HUWALAH,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
ORGANIZATION,Sunni,NNP,

saijani_wadi.txt

GPE,SAIJANI,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,سيجاني,JJ,
PERSON,Geographical,NNP,
LOCATION,Eastern,NNP,

duvvan.txt

PERSON,Geographical,NNP,

labibah.txt

GPE,LABIBAH,NNP,
PERSON,Geographical,NNP,

hamad.txt

ORGANIZATION,HAMADحماد,NNP,
PERSON,Geographical,NNP,
GPE,Northern,NNP,
PERSON,Wadi,NNP,

maqdam_khan.txt

GPE,MAQDAM,NNP,
ORGANIZATION,KHAN,NNP,
ORGANIZATION,مقدم,JJ,
PERSON,Geographical,NNP,
PERSON,Or,NNP,
GPE,Turkish,JJ,

qraiyn.txt

GPE,QRAIYN,NNP,
PERSON,Geographical,NNP,

amarah_qadha_.txt

ORGANIZATION,AMARAH,NNP,
ORGANIZATION,QADHAعمارهA,NNP,
ORGANIZATION,Sanjaq,NNP,
GPE,Amarah,NNP,
ORGANIZATION,Wilayat,NNP,
GPE,Basrah,NNP,
PERSON,Qadha,NNP,

ba_rur.txt

GPE,BARUR,NNP,
ORGANIZATION,البعرور,JJ,
PERSON,Geographical,NNP,

jafurah.txt

GPE,JAFURAH,NNP,
PERSON,Geographical,NNP,

hadiyah.txt

GPE,HADIYAH,NNP,
PERSON,Geographical,NNP,

rabi_ah_bani.txt

GPE,RABIAH,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,ربيعه,JJ,
PERSON,Geographical,NNP,
PERSON,Arab,NNP,

baraimi_village.txt

ORGANIZATION,BARAIMI,NNP,
ORGANIZATION,VILLAGE,NNP,
PERSON,Geographical,NNP,

zubarah.txt

ORGANIZATION,ZUBARAHالزباره,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Qatar,NNP,

shihuh.txt

ORGANIZATION,SHIHUH,NNP,
ORGANIZATION,SHIHHIYIN,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,

rud_shur.txt

ORGANIZATION,RUD,NNP,
GPE,SHUR,NNP,
ORGANIZATION,شور,JJ,
PERSON,Geographical,NNP,

maqla_al_bin.txt

GPE,MAQLA,NNP,
ORGANIZATION,AL,NNP,
ORGANIZATION,بن,JJ,
ORGANIZATION,مقلا,NNP,
PERSON,Geographical,NNP,

nidabiyin.txt

ORGANIZATION,NIDABIYINندابيين,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
ORGANIZATION,Sultanate,NNP,
GPE,Oman,NNP,

batin.txt

ORGANIZATION,BATAINباطن,NNP,
PERSON,Geographical,NNP,

arabah_bani(2).txt

GPE,ARABAH,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,عرابهThe,JJ,
PERSON,Arabi,NNP,

musa_khor.txt

GPE,MUSA,NNP,
ORGANIZATION,KHOR,NNP,
ORGANIZATION,موسي,JJ,
PERSON,Geographical,NNP,

kuwait_town.txt

ORGANIZATION,KUWAIT,NNP,
ORGANIZATION,BAY,NNP,
ORGANIZATION,TOWN,NNP,
PERSON,Geographical,NNP,

hai_town.txt

ORGANIZATION,HAI,NNP,
GPE,TOWN,NNP,
PERSON,Geographical,NNP,

mas_ud.txt

ORGANIZATION,MASUDمسعود,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,JJ,
GPE,Turkish,JJ,
GPE,Iraq,NNP,
GPE,Karbala,NNP,

sharsah_wadi.txt

GPE,SHARSAH,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,شرصه,JJ,
PERSON,Geographical,NNP,
ORGANIZATION,Dhahirah,NNP,

dhabi_town.txt

GPE,DHABI,NNP,
ORGANIZATION,ABU,NNP,
ORGANIZATION,TOWNابو,NNP,
ORGANIZATION,Abu,NNP,
GPE,Trucial,NNP,

hail_al_ghaf.txt

PERSON,Geographical,NNP,
ORGANIZATION,Sultanate,NNP,

quryat.txt

ORGANIZATION,QURYAT,NNP,
PERSON,Geographical,NNP,

saham_town.txt

ORGANIZATION,SAHAM,NNP,
ORGANIZATION,TOWNصحم,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Batinah,NNP,
ORGANIZATION,Oman,NNP,

quwai_khor.txt

GPE,QUWAI,NNP,
ORGANIZATION,KHOR,NNP,
ORGANIZATION,قوي,JJ,
PERSON,Geographical,NNP,

zira.txt

ORGANIZATION,ZIRAزيرا,NNP,
PERSON,Geographical,NNP,
LOCATION,Persian,NNP,

mudhaibi.txt

ORGANIZATION,MUDHAIBIمضيبي,NNP,
PERSON,Geographical,NNP,

malik_bani_II.txt

GPE,MALIK,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,مالك,JJ,
PERSON,Geographical,NNP,
PERSON,Bani,NNP,

miyah_wadi_al.txt

GPE,MIYAH,NNP,
ORGANIZATION,المياه,JJ,
PERSON,Geographical,NNP,

huzum.txt

ORGANIZATION,HUZUMالحزوم,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Hasa,NNP,
GPE,Eastern,NNP,

hillah_town.txt

ORGANIZATION,HILLAH,NNP,
PERSON,Geographical,NNP,
GPE,Turkish,JJ,
GPE,Iraq,NNP,

hassan_khor.txt

GPE,HASSAN,NNP,
ORGANIZATION,KHOR,NNP,
PERSON,Geographical,NNP,

boshar_wadi.txt

GPE,BŌSHAR,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,بوشر,JJ,
PERSON,Geographical,NNP,

madinah.txt

GPE,MADINAH,NNP,
PERSON,Geographical,NNP,
GPE,Turkish,JJ,
GPE,Iraq,NNP,

raudhah.txt

ORGANIZATION,RAUDHAHروضه,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Aflaj,NNP,
GPE,Najd,NNP,

ikrish.txt

GPE,IKRISH,NNP,
ORGANIZATION,ARUSعكرش,NNP,
PERSON,Geographical,NNP,
GPE,Ichrish,NNP,

kangun.txt

ORGANIZATION,KANGUNكنگون,NNP,
PERSON,Geographical,NNP,
GPE,English,NNP,

dima_wadi.txt

GPE,DIMA,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,دما,JJ,
PERSON,Geographical,NNP,
LOCATION,Eastern,NNP,
ORGANIZATION,Oman,NNP,

samawah_qadha.txt

ORGANIZATION,SAMAWAH,NNP,
ORGANIZATION,QADHAسماره,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Diwaniyah,NNP,
GPE,Baghdad,NNP,
GPE,Turkish,NNP,

battash_wadi_bani.txt

GPE,BATTASH,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,بني,JJ,
ORGANIZATION,بطاش,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Masqat,NNP,

clarence_strait.txt

PERSON,Geographical,NNP,
GPE,English,NNP,

sabai__wadi.txt

GPE,SABAI,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,سبيع,JJ,
PERSON,Geographical,NNP,
PERSON,Wadi,NNP,

hataim.txt

ORGANIZATION,HATAIMهتیم,NNP,
PERSON,Geographical,NNP,
PERSON,Hataimi,NNP,
PERSON,Hatman,NNP,

tamim_bani_II.txt

GPE,TAMIM,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,تميم,JJ,
PERSON,Geographical,NNP,

qatif_oasis.txt

PERSON,Geographical,NNP,

abdullah_khor.txt

GPE,ABDULLAH,NNP,
ORGANIZATION,KHOR,NNP,
ORGANIZATION,عبداللهAn,JJ,
PERSON,Arab,NNP,

khalaifat.txt

PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Arab,JJ,
ORGANIZATION,Qatar,NNP,
GPE,Bahrain,NNP,

hawasinah_wadi_al.txt

GPE,HAWASINAH,NNP,
ORGANIZATION,الحواسنه,JJ,
PERSON,Geographical,NNP,
LOCATION,Western,JJ,

ahram.txt

ORGANIZATION,AHRAMاهرمThe,NNP,
LOCATION,Persian,JJ,
GPE,Tangistan,NNP,
PERSON,Bushehr,NNP,

sahul.txt

ORGANIZATION,SAHULسهول,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,JJ,
LOCATION,Southern,NNP,

arabah_bani.txt

GPE,ARABAH,NNP,
ORGANIZATION,BANI,NNP,
ORGANIZATION,عرابهThe,JJ,
PERSON,Arabi,NNP,

hindiyan_district.txt

ORGANIZATION,HINDIYAN,NNP,
ORGANIZATION,DISTRICT,NNP,
PERSON,Geographical,NNP,

kibisah(1).txt

ORGANIZATION,KIBÍSAHكبسه,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Arabs,NNP,

hindiyan_district(1).txt

ORGANIZATION,HINDIYAN,NNP,
ORGANIZATION,DISTRICT,NNP,
PERSON,Geographical,NNP,

zarqan.txt

ORGANIZATION,ZARQANزرقان,NNP,
PERSON,Geographical,NNP,
PERSON,Arab,JJ,
LOCATION,Southern,NNP,
GPE,Bawiyeh,NNP,

khamir.txt

ORGANIZATION,KHAMIRخمير,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Bastak,NNP,

kibisah.txt

ORGANIZATION,KIBÍSAHكبسه,NNP,
PERSON,Geographical,NNP,
PERSON,Singular,NNP,
PERSON,Arabs,NNP,

liwa_town.txt

ORGANIZATION,LIWA,NNP,
ORGANIZATION,TOWNلوى,NNP,
PERSON,Geographical,NNP,

masqat_town.txt

ORGANIZATION,MASQAT,NNP,
ORGANIZATION,BAY,NNP,
ORGANIZATION,TOWN,NNP,
PERSON,Geographical,NNP,

arzanah.txt

ORGANIZATION,ARZANAHارزنهAn,NNP,
ORGANIZATION,Abu,NNP,
GPE,Trucial,NNP,

gat_ah.txt

GPE,GATAH,NNP,
PERSON,Geographical,NNP,

shamiyah_qadha.txt

ORGANIZATION,SHAMIYAH,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Diwaniyah,NNP,
GPE,Baghdad,NNP,
GPE,Turkish,NNP,

dilam.txt

ORGANIZATION,DILAMدلم,NNP,
PERSON,Geographical,NNP,
ORGANIZATION,Kharj,NNP,
LOCATION,Southern,NNP,

ali_bani_bu.txt

GPE,ALI,NNP,
ORGANIZATION,BANI,NNP,
PERSON,Alawi,NNP,
ORGANIZATION,Jaalan,NNP,

sirhan_wadi.txt

GPE,SIRHAN,NNP,
ORGANIZATION,WADI,NNP,
ORGANIZATION,سرهان,JJ,
PERSON,Geographical,NNP,

